site_key,external_large_code,external_large_label,external_middle_code,external_middle_label,external_small_code,external_small_label,internal_large,internal_small,enabled,note
mynavi,13,医療・福祉,131,医療サービス,13130,PT（理学療法士）・OT（作業療法士）・ST（言語聴覚士）・ORT（視能訓練士）,医療・介護・福祉,理学療法士（PT）,true,
mynavi,13,医療・福祉,131,医療サービス,13135,マッサージ師・柔道整復師・鍼師・灸師,医療・介護・福祉,その他,true,
mynavi,13,医療・福祉,131,医療サービス,13140,各種検査技師,医療・介護・福祉,臨床検査技師,true,
mynavi,13,医療・福祉,131,医療サービス,13145,臨床心理士・カウンセラー・セラピスト,医療・介護・福祉,その他,true,
mynavi,13,医療・福祉,131,医療サービス,13150,医療事務・医療秘書,医療・介護・福祉,医療事務（医療系）,true,
mynavi,13,医療・福祉,131,医療サービス,13153,獣医,医療・介護・福祉,その他,true,
mynavi,13,医療・福祉,131,医療サービス,13155,その他医療サービス関連職,医療・介護・福祉,その他,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13205,介護・福祉事業責任者・施設長,医療・介護・福祉,介護職／ケアマネジャー,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13210,ケアマネジャー（介護支援専門員）,医療・介護・福祉,介護職／ケアマネジャー,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13213,サービス提供責任者,医療・介護・福祉,介護職／ケアマネジャー,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13215,介護職・ヘルパー,医療・介護・福祉,介護職／ケアマネジャー,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13217,生活相談員・生活支援員,医療・介護・福祉,福祉施設職員／相談員,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13220,介護系事務職,医療・介護・福祉,その他,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13225,管理栄養士・栄養士・フードコーディネーター,医療・介護・福祉,管理栄養士／栄養士,true,
mynavi,13,医療・福祉,132,福祉・介護サービス・栄養,13230,その他福祉・介護サービス・栄養関連職,医療・介護・福祉,その他,true,
mynavi,14,企画・経営,141,マーケティング・企画・宣伝,14105,マーケティングリサーチ・分析,企画・マーケティング,リサーチャー／市場調査,true,
mynavi,14,企画・経営,141,マーケティング・企画・宣伝,14110,販促企画・営業企画,企画・マーケティング,営業企画,true,
mynavi,14,企画・経営,141,マーケティング・企画・宣伝,14115,商品企画・商品開発,企画・マーケティング,プロダクト企画／サービス企画,true,
mynavi,14,企画・経営,141,マーケティング・企画・宣伝,14120,広告宣伝,企画・マーケティング,マーケティング（総合）,true,
mynavi,14,企画・経営,141,マーケティング・企画・宣伝,14125,その他マーケティング・企画・宣伝関連職,企画・マーケティング,その他,true,
mynavi,14,企画・経営,142,MD・バイヤー・店舗開発,14205,マーチャンダイザー,販売・サービス・接客,MD（マーチャンダイザー）,true,
mynavi,14,企画・経営,142,MD・バイヤー・店舗開発,14210,仕入れ・バイヤー,販売・サービス・接客,バイヤー,true,
mynavi,14,企画・経営,142,MD・バイヤー・店舗開発,14215,店舗開発・FC開発,販売・サービス・接客,店舗開発,true,
mynavi,14,企画・経営,147,事業企画・経営企画・エグゼクティブ,14710,事業企画・事業プロデュース,経営・コーポレート,事業企画／新規事業開発,true,
mynavi,14,企画・経営,147,事業企画・経営企画・エグゼクティブ,14713,海外事業企画,経営・コーポレート,事業企画／新規事業開発,true,
mynavi,14,企画・経営,147,事業企画・経営企画・エグゼクティブ,14717,経営企画,経営・コーポレート,経営企画,true,
mynavi,14,企画・経営,147,事業企画・経営企画・エグゼクティブ,14720,CIO・CTO,経営・コーポレート,経営管理（ガバナンス）,true,
mynavi,14,企画・経営,147,事業企画・経営企画・エグゼクティブ,14725,経営幹部（CEO・CFO・COO等）,経営・コーポレート,役員／事業部長,true,
mynavi,14,企画・経営,148,FCオーナー・代理店研修生,14805,FCオーナー・代理店研修生,営業,チャネル／代理店営業,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15105,建設コンサルタント,建設・不動産,その他,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15110,測量,建設・不動産,測量／用地,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15115,建築設計,建設・不動産,建築設計（意匠）,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15120,土木設計,建設・不動産,土木設計（道路・橋梁・河川）,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15125,プラント設計,建設・不動産,その他,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15130,電気設備設計,建設・不動産,建築設備設計（電気・機械）,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15135,空調設備設計,建設・不動産,建築設備設計（電気・機械）,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15140,その他設計・設備設計,建設・不動産,その他,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15145,CADオペレーター（建築）・製図,建設・不動産,BIM／CIMエンジニア,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15150,積算,建設・不動産,積算／コストマネジメント,true,
mynavi,15,建築・土木,151,設計・積算・測量・構造解析,15155,構造解析（建築・土木）,建設・不動産,建築設計（構造）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15205,建築施工管理・工事監理者,建設・不動産,施工管理（建築）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15207,内装施工管理・工事監理者（リフォーム・住宅・商業施設等）,建設・不動産,施工管理（建築）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15210,土木施工管理・工事監理者,建設・不動産,施工管理（土木）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15213,造園施工管理・工事監理者,建設・不動産,施工管理（土木）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15215,プラント施工管理・工事監理者,建設・不動産,施工管理（設備）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15220,電気設備施工管理・工事監理者,建設・不動産,施工管理（設備）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15225,空調設備施工管理・工事監理者,建設・不動産,施工管理（設備）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15227,管工事施工管理・工事監理者,建設・不動産,施工管理（設備）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15230,その他施工管理,建設・不動産,その他,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15235,設備保全・メンテナンス,建設・不動産,安全衛生／品質管理（建設）,true,
mynavi,15,建築・土木,152,施工管理・設備・環境保全,15240,環境保全・管理・調査・分析,建設・不動産,安全衛生／品質管理（建設）,true,
mynavi,15,建築・土木,153,研究開発・品質管理・特許その他,15305,製品・研究開発（建築・土木・プラント・設備）,建設・不動産,その他,true,
mynavi,15,建築・土木,153,研究開発・品質管理・特許その他,15310,生産技術・生産管理（建築・土木・プラント・設備）,建設・不動産,その他,true,
mynavi,15,建築・土木,153,研究開発・品質管理・特許その他,15315,品質管理・保証（建築・土木・プラント・設備）,建設・不動産,安全衛生／品質管理（建設）,true,
mynavi,15,建築・土木,153,研究開発・品質管理・特許その他,15320,特許技術・調査,建設・不動産,その他,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16105,システムアナリスト,ITエンジニア,社内SE／IT企画,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16107,ITアーキテクト,ITエンジニア,バックエンドエンジニア,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16110,システムコンサルタント（業務系）,コンサル・士業,ITコンサル（アプリ）,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16115,システムコンサルタント（DB・ミドルウェア）,コンサル・士業,ITインフラ／セキュリティコンサル,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16120,システムコンサルタント（ネットワーク・通信）,コンサル・士業,ITインフラ／セキュリティコンサル,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16125,パッケージ導入コンサルタント（ERP・SCM・CRM等）,コンサル・士業,ITコンサル（アプリ）,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16130,セキュリティコンサルタント,コンサル・士業,ITインフラ／セキュリティコンサル,true,
mynavi,16,ITエンジニア,161,コンサルタント・アナリスト・プリセールス,16135,プリセールス・セールスエンジニア,営業,技術営業（プリセールス）,true,
mynavi,16,ITエンジニア,162,システム開発（WEB・オープン・モバイル系）,16205,プロジェクトマネジャー・リーダー(WEB・オープン・モバイル系）,ITエンジニア,PM（開発）,true,
mynavi,16,ITエンジニア,162,システム開発（WEB・オープン・モバイル系）,16210,システムエンジニア（アプリ設計／WEB・オープン・モバイル系）,ITエンジニア,Webアプリケーションエンジニア,true,
mynavi,16,ITエンジニア,162,システム開発（WEB・オープン・モバイル系）,16215,システムエンジニア（DB・ミドルウェア設計／WEB・オープン・モバイル系）,ITエンジニア,インフラ（オンプレ／仮想化）,true,
mynavi,16,ITエンジニア,162,システム開発（WEB・オープン・モバイル系）,16220,プログラマー（WEB・オープン・モバイル系）,ITエンジニア,フロントエンドエンジニア,true,
mynavi,16,ITエンジニア,163,システム開発（汎用機系）,16305,プロジェクトマネジャー・リーダー（汎用機系）,ITエンジニア,PM（開発）,true,
mynavi,16,ITエンジニア,163,システム開発（汎用機系）,16310,システムエンジニア（アプリ設計／汎用機系）,ITエンジニア,バックエンドエンジニア,true,
mynavi,16,ITエンジニア,163,システム開発（汎用機系）,16315,システムエンジニア（DB・ミドルウェア設計／汎用機系）,ITエンジニア,インフラ（オンプレ／仮想化）,true,
mynavi,16,ITエンジニア,163,システム開発（汎用機系）,16320,プログラマー（汎用機系）,ITエンジニア,バックエンドエンジニア,true,
mynavi,16,ITエンジニア,164,システム開発（組み込み・ファームウェア・制御系）,16405,プロジェクトマネジャー(制御系),ITエンジニア,PM（開発）,true,
mynavi,16,ITエンジニア,164,システム開発（組み込み・ファームウェア・制御系）,16410,システムエンジニア(通信制御ソフト開発／制御系),ITエンジニア,組込ソフト／ファームウェア,true,
mynavi,16,ITエンジニア,164,システム開発（組み込み・ファームウェア・制御系）,16415,システムエンジニア(マイコン・計測・画像等／制御系),ITエンジニア,組込ソフト／ファームウェア,true,
mynavi,16,ITエンジニア,164,システム開発（組み込み・ファームウェア・制御系）,16420,プログラマー(制御系),ITエンジニア,組込ソフト／ファームウェア,true,
mynavi,16,ITエンジニア,165,パッケージソフト・ミドルウェア開発,16505,プロダクトマネジャー（パッケージソフト・ミドルウェア）,ITエンジニア,PdM（テック）,true,
mynavi,16,ITエンジニア,165,パッケージソフト・ミドルウェア開発,16510,システムエンジニア（パッケージソフト・ミドルウェア）,ITエンジニア,バックエンドエンジニア,true,
mynavi,16,ITエンジニア,165,パッケージソフト・ミドルウェア開発,16515,プログラマー（パッケージソフト・ミドルウェア）,ITエンジニア,バックエンドエンジニア,true,
mynavi,16,ITエンジニア,165,パッケージソフト・ミドルウェア開発,16520,ローカライズ　（パッケージソフト・ミドルウェア）,ITエンジニア,その他,true,
mynavi,16,ITエンジニア,166,ネットワーク・通信インフラ・サーバー設計・構築,16605,ネットワーク設計・構築（LAN・WAN・インターネット）,ITエンジニア,ネットワークエンジニア,true,
mynavi,16,ITエンジニア,166,ネットワーク・通信インフラ・サーバー設計・構築,16610,サーバ設計・構築（LAN・WAN・インターネット）,ITエンジニア,インフラ（オンプレ／仮想化）,true,
mynavi,16,ITエンジニア,166,ネットワーク・通信インフラ・サーバー設計・構築,16615,通信設備計画策定,ITエンジニア,ネットワークエンジニア,true,
mynavi,16,ITエンジニア,166,ネットワーク・通信インフラ・サーバー設計・構築,16620,通信設備設計・構築（有線系）,ITエンジニア,ネットワークエンジニア,true,
mynavi,16,ITエンジニア,166,ネットワーク・通信インフラ・サーバー設計・構築,16625,通信設備設計・構築（無線系）,ITエンジニア,ネットワークエンジニア,true,
mynavi,16,ITエンジニア,166,ネットワーク・通信インフラ・サーバー設計・構築,16630,通信設備設置・テスト,ITエンジニア,ネットワークエンジニア,true,
mynavi,16,ITエンジニア,167,テクニカルサポート・監視・運用・保守,16705,サーバ・マシン運用・監視,ITエンジニア,SRE／サイト信頼性,true,
mynavi,16,ITエンジニア,167,テクニカルサポート・監視・運用・保守,16710,ネットワーク運用・監視,ITエンジニア,SRE／サイト信頼性,true,
mynavi,16,ITエンジニア,167,テクニカルサポート・監視・運用・保守,16715,テクニカルサポート（ソフトウェア・ネットワーク）,ITエンジニア,ヘルプデスク／ITサポート,true,
mynavi,16,ITエンジニア,167,テクニカルサポート・監視・運用・保守,16720,導入・運用トレーナー,ITエンジニア,ヘルプデスク／ITサポート,true,
mynavi,16,ITエンジニア,168,社内システム,16805,社内情報化戦略・推進,ITエンジニア,社内SE／IT企画,true,
mynavi,16,ITエンジニア,168,社内システム,16810,社内システム開発・運用,ITエンジニア,社内SE／IT企画,true,
mynavi,16,ITエンジニア,169,研究開発・特許・品質管理・その他,16905,研究開発（ソフトウェア・ネットワーク）,ITエンジニア,その他,true,
mynavi,16,ITエンジニア,169,研究開発・特許・品質管理・その他,16910,特許技術者（ソフトウェア・ネットワーク）,ITエンジニア,その他,true,
mynavi,16,ITエンジニア,169,研究開発・特許・品質管理・その他,16915,品質管理（ソフトウェア・ネットワーク）,ITエンジニア,QAエンジニア／テスト,true,
mynavi,16,ITエンジニア,169,研究開発・特許・品質管理・その他,16920,その他研究開発・特許・品質管理関連職,ITエンジニア,その他,true,
mynavi,17,電気・電子・機械・半導体,171,研究・開発・特許,17105,基礎研究（電気・電子・機械・半導体・材料系）,製造・ものづくりエンジニア,その他,true,
mynavi,17,電気・電子・機械・半導体,171,研究・開発・特許,17110,応用研究（電気・電子・機械・半導体・材料系）,製造・ものづくりエンジニア,その他,true,
mynavi,17,電気・電子・機械・半導体,171,研究・開発・特許,17115,特許技術者（電気・電子・機械・半導体・材料系）,経営・コーポレート,知的財産／特許,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17205,システム設計・アーキテクチャー,製造・ものづくりエンジニア,電気電子設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17210,デジタル回路設計,製造・ものづくりエンジニア,回路設計（アナログ／デジタル）,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17215,アナログ回路設計,製造・ものづくりエンジニア,回路設計（アナログ／デジタル）,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17220,高周波回路設計,製造・ものづくりエンジニア,回路設計（アナログ／デジタル）,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17225,混載回路設計,製造・ものづくりエンジニア,回路設計（アナログ／デジタル）,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17230,システムLSI設計,製造・ものづくりエンジニア,FPGA／ASIC／LSI設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17235,デジタルIC設計,製造・ものづくりエンジニア,FPGA／ASIC／LSI設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17240,アナログIC設計,製造・ものづくりエンジニア,FPGA／ASIC／LSI設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17245,高周波IC設計,製造・ものづくりエンジニア,FPGA／ASIC／LSI設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17250,混載IC設計,製造・ものづくりエンジニア,FPGA／ASIC／LSI設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17255,パワーIC設計,製造・ものづくりエンジニア,FPGA／ASIC／LSI設計,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17260,光学設計・その他光学関連職,製造・ものづくりエンジニア,その他,true,
mynavi,17,電気・電子・機械・半導体,172,回路・システム・半導体設計・光学関連,17265,その他設計,製造・ものづくりエンジニア,その他,true,
mynavi,17,電気・電子・機械・半導体,173,制御設計,17305,制御設計（家電・コンピューター・通信機器系）,製造・ものづくりエンジニア,制御設計（PLC／制御系）,true,
mynavi,17,電気・電子・機械・半導体,173,制御設計,17310,制御設計（精密・医療用機器系）,製造・ものづくりエンジニア,制御設計（PLC／制御系）,true,
mynavi,17,電気・電子・機械・半導体,173,制御設計,17315,制御設計（自動車・輸送用機器系）,製造・ものづくりエンジニア,制御設計（PLC／制御系）,true,
mynavi,17,電気・電子・機械・半導体,173,制御設計,17320,制御設計（工作機械・ロボット系）,製造・ものづくりエンジニア,制御設計（PLC／制御系）,true,
mynavi,17,電気・電子・機械・半導体,173,制御設計,17325,制御設計（その他）,製造・ものづくりエンジニア,制御設計（PLC／制御系）,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17405,機械・機構設計（家電・コンピューター・通信機器系）,製造・ものづくりエンジニア,機械設計,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17410,機械・機構設計（精密・医療用機器系）,製造・ものづくりエンジニア,機械設計,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17415,機械・機構設計（自動車・輸送用機器系）,製造・ものづくりエンジニア,機械設計,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17420,機械・機構設計（工作機械・ロボット・機械系）,製造・ものづくりエンジニア,機械設計,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17425,機械・機構設計（その他）,製造・ものづくりエンジニア,機械設計,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17430,金型設計,製造・ものづくりエンジニア,機構設計,true,
mynavi,17,電気・電子・機械・半導体,174,機械・機構設計・金型設計・解析,17435,解析,製造・ものづくりエンジニア,CAE／解析,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17505,生産・製造・プロセス技術（家電・コンピューター・通信機器系）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17510,生産・製造・プロセス技術（精密・医療用機器系）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17515,生産・製造・プロセス技術（自動車・輸送用機器系）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17520,生産・製造・プロセス技術（工作機械・ロボット系）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17525,生産・製造・プロセス技術（半導体・電子部品系）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17530,生産・製造・プロセス技術（機械部品・金型・治工具系）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,175,生産・製造・プロセス技術,17535,生産・製造・プロセス技術（その他）,製造・ものづくりエンジニア,生産技術,true,
mynavi,17,電気・電子・機械・半導体,176,品質保証・品質管理・生産管理・製造管理,17605,品質保証（電気・電子・機械・半導体・材料系）,製造・ものづくりエンジニア,品質保証（QA）,true,
mynavi,17,電気・電子・機械・半導体,176,品質保証・品質管理・生産管理・製造管理,17610,品質管理（電気・電子・機械・半導体・材料系）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,
mynavi,17,電気・電子・機械・半導体,176,品質保証・品質管理・生産管理・製造管理,17615,生産管理・製造管理（電気・電子・機械・半導体・材料系）,素材・化学・食品・医薬,生産管理（化学・食品）,true,
mynavi,17,電気・電子・機械・半導体,177,セールスエンジニア・FAE,17705,セールスエンジニア・FAE（家電・コンピューター・通信機器系）,営業,技術営業（プリセールス）,true,
mynavi,17,電気・電子・機械・半導体,177,セールスエンジニア・FAE,17710,セールスエンジニア・FAE（精密・医療用機器系）,営業,技術営業（プリセールス）,true,
mynavi,17,電気・電子・機械・半導体,177,セールスエンジニア・FAE,17715,セールスエンジニア・FAE（自動車・輸送用機器系）,営業,技術営業（プリセールス）,true,
mynavi,17,電気・電子・機械・半導体,177,セールスエンジニア・FAE,17720,セールスエンジニア・FAE（工作機械・ロボット・機械系）,営業,技術営業（プリセールス）,true,
mynavi,17,電気・電子・機械・半導体,177,セールスエンジニア・FAE,17725,セールスエンジニア・FAE（その他）,営業,技術営業（プリセールス）,true,
mynavi,17,電気・電子・機械・半導体,178,サービスエンジニア・サポートエンジニア,17805,サービスエンジニア・サポートエンジニア（家電・コンピューター・通信機器系）,製造・ものづくりエンジニア,フィールドエンジニア（産業機器）,true,
mynavi,17,電気・電子・機械・半導体,178,サービスエンジニア・サポートエンジニア,17810,サービスエンジニア・サポートエンジニア（精密・医療用機器系）,製造・ものづくりエンジニア,フィールドエンジニア（産業機器）,true,
mynavi,17,電気・電子・機械・半導体,178,サービスエンジニア・サポートエンジニア,17815,サービスエンジニア・サポートエンジニア（自動車・輸送用機器系）,製造・ものづくりエンジニア,フィールドエンジニア（産業機器）,true,
mynavi,17,電気・電子・機械・半導体,178,サービスエンジニア・サポートエンジニア,17820,サービスエンジニア・サポートエンジニア（工作機械・ロボット・機械系）,製造・ものづくりエンジニア,フィールドエンジニア（産業機器）,true,
mynavi,17,電気・電子・機械・半導体,178,サービスエンジニア・サポートエンジニア,17825,サービスエンジニア・サポートエンジニア（その他）,製造・ものづくりエンジニア,フィールドエンジニア（産業機器）,true,
mynavi,17,電気・電子・機械・半導体,179,CAD・CAM（電気・電子・半導体・機械系）,17905,CAD・CAMオペレーター（電気・電子・機械・半導体系）,製造・ものづくりエンジニア,その他,true,
mynavi,17,電気・電子・機械・半導体,17A,評価・検査,17A05,評価・検査（家電・コンピューター・通信機器系）,製造・ものづくりエンジニア,試作・評価・実験,true,
mynavi,17,電気・電子・機械・半導体,17A,評価・検査,17A10,評価・検査（精密・医療用機器系）,製造・ものづくりエンジニア,試作・評価・実験,true,
mynavi,17,電気・電子・機械・半導体,17A,評価・検査,17A15,評価・検査（自動車・輸送用機器系）,製造・ものづくりエンジニア,試作・評価・実験,true,
mynavi,17,電気・電子・機械・半導体,17A,評価・検査,17A20,評価・検査（工作機械・ロボット・機械系）,製造・ものづくりエンジニア,試作・評価・実験,true,
mynavi,17,電気・電子・機械・半導体,17A,評価・検査,17A25,評価・検査（その他）,製造・ものづくりエンジニア,試作・評価・実験,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18105,基礎・応用研究・技術開発,素材・化学・食品・医薬,研究開発（素材・化学）,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18110,生産技術・製造技術,素材・化学・食品・医薬,プロセス開発／スケールアップ,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18115,生産管理,素材・化学・食品・医薬,生産管理（化学・食品）,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18120,設備管理,製造・ものづくりエンジニア,設備保全／メンテナンス,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18125,品質管理・保証(化学・素材・バイオ系),素材・化学・食品・医薬,品質管理（分析・評価）,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18130,フィールドエンジニア,製造・ものづくりエンジニア,フィールドエンジニア（産業機器）,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18135,セールスエンジニア(化学・素材・バイオ系),素材・化学・食品・医薬,テクニカルセールス（化学・素材）,true,
mynavi,18,医薬・食品・化学・素材,181,化学・素材・バイオ,18140,その他化学・素材・バイオ関連職,素材・化学・食品・医薬,その他,true,
