site_key,external_large_code,external_large_label,external_middle_code,external_middle_label,external_small_code,external_small_label,internal_large,internal_small,enabled,note
doda,12,医療系専門職,1202,臨床開発,120217,PMS（製造販売後調査）,素材・化学・食品・医薬,安全性／薬理・毒性,true,
doda,12,医療系専門職,1202,臨床開発,120218,メディカルドクター（セイフティ・PV）,医療・介護・福祉,医師,true,
doda,12,医療系専門職,1205,薬事,120501,医薬品開発薬事,素材・化学・食品・医薬,薬事申請／RA,true,
doda,12,医療系専門職,1205,薬事,120502,医薬品CMC薬事,素材・化学・食品・医薬,薬事申請／RA,true,
doda,12,医療系専門職,1205,薬事,120503,申請（医療機器）,素材・化学・食品・医薬,薬事申請／RA,true,
doda,12,医療系専門職,1205,薬事,120504,申請（OTC・医薬部外品）,素材・化学・食品・医薬,薬事申請／RA,true,
doda,12,医療系専門職,1205,薬事,120505,マーケットアクセス・薬価戦略,素材・化学・食品・医薬,その他,true,
doda,12,医療系専門職,1207,品質管理・品質保証（医療）,120701,医薬品質管理・試験担当（QC）（製造所）,素材・化学・食品・医薬,品質管理（分析・評価）,true,
doda,12,医療系専門職,1207,品質管理・品質保証（医療）,120702,医薬品質保証（QA）（本社）,素材・化学・食品・医薬,品質保証（GMP／ISO）,true,
doda,12,医療系専門職,1207,品質管理・品質保証（医療）,120705,医薬品質保証（QA）（製造所）,素材・化学・食品・医薬,品質保証（GMP／ISO）,true,
doda,12,医療系専門職,1207,品質管理・品質保証（医療）,120706,医療機器品質管理・品質保証（GQP・QMS）,素材・化学・食品・医薬,品質保証（GMP／ISO）,true,
doda,12,医療系専門職,1207,品質管理・品質保証（医療）,120707,医療機器安全管理（GVP）,素材・化学・食品・医薬,安全性／薬理・毒性,true,
doda,12,医療系専門職,1208,技術サポート,120801,アプリケーションスペシャリスト・技術営業,素材・化学・食品・医薬,テクニカルセールス（医薬・医療）,true,
doda,12,医療系専門職,1208,技術サポート,120803,クリニカルスペシャリスト,素材・化学・食品・医薬,テクニカルセールス（医薬・医療）,true,
doda,12,医療系専門職,1209,生産・製造・プロセス開発（医療系）,120901,生産管理（医療）,素材・化学・食品・医薬,生産管理（化学・食品）,true,
doda,12,医療系専門職,1209,生産・製造・プロセス開発（医療系）,120902,製造オペレーター（医療）,素材・化学・食品・医薬,製造管理（化学・食品）,true,
doda,12,医療系専門職,1209,生産・製造・プロセス開発（医療系）,120903,製造工程管理・工程改善（医療）,素材・化学・食品・医薬,製造管理（化学・食品）,true,
doda,12,医療系専門職,1209,生産・製造・プロセス開発（医療系）,120904,工場長（医療）,素材・化学・食品・医薬,生産管理（化学・食品）,true,
doda,12,医療系専門職,1210,メディカルアフェアーズ・学術,121001,学術・DI,素材・化学・食品・医薬,その他,true,
doda,12,医療系専門職,1210,メディカルアフェアーズ・学術,121006,メディカルサイエンスリエゾン・メディカルアフェアーズ,素材・化学・食品・医薬,その他,true,
doda,12,医療系専門職,1210,メディカルアフェアーズ・学術,121007,メディカルドクター（アフェアーズ・学術）,医療・介護・福祉,医師,true,
doda,12,医療系専門職,1211,ライセンシング,121101,ライセンシング,素材・化学・食品・医薬,知的財産（化学・医薬）,true,
doda,12,医療系専門職,1212,医療・看護,121201,病院長・事務長,医療・介護・福祉,その他,true,
doda,12,医療系専門職,1212,医療・看護,121202,医師,医療・介護・福祉,医師,true,
doda,12,医療系専門職,1212,医療・看護,121203,看護師,医療・介護・福祉,看護師／准看護師,true,
doda,12,医療系専門職,1212,医療・看護,121204,歯科医師,医療・介護・福祉,歯科医師,true,
doda,12,医療系専門職,1212,医療・看護,121205,歯科衛生士・歯科技工士,医療・介護・福祉,その他,true,
doda,12,医療系専門職,1212,医療・看護,121206,カウンセラー・臨床心理士,医療・介護・福祉,医療ソーシャルワーカー,true,
doda,12,医療系専門職,1212,医療・看護,121209,栄養士・管理栄養士,医療・介護・福祉,管理栄養士／栄養士,true,
doda,12,医療系専門職,1212,医療・看護,121210,臨床検査技師,医療・介護・福祉,臨床検査技師,true,
doda,12,医療系専門職,1212,医療・看護,121211,診療放射線技師,医療・介護・福祉,診療放射線技師,true,
doda,12,医療系専門職,1212,医療・看護,121215,保健師,医療・介護・福祉,その他,true,
doda,12,医療系専門職,1212,医療・看護,121216,獣医師,医療・介護・福祉,その他,true,
doda,12,医療系専門職,1212,医療・看護,121217,臨床工学技士,医療・介護・福祉,臨床工学技士,true,
doda,12,医療系専門職,1212,医療・看護,121218,その他医療・看護,医療・介護・福祉,その他,true,
doda,12,医療系専門職,1213,薬剤,121301,薬剤師・管理薬剤師,医療・介護・福祉,薬剤師,true,
doda,12,医療系専門職,1213,薬剤,121304,登録販売者,医療・介護・福祉,その他,true,
doda,12,医療系専門職,1214,福祉,121401,院長・福祉施設長,医療・介護・福祉,福祉施設職員／相談員,true,
doda,12,医療系専門職,1214,福祉,121402,介護福祉士・ケアマネジャー,医療・介護・福祉,介護職／ケアマネジャー,true,
doda,12,医療系専門職,1214,福祉,121404,ホームヘルパー・ケアワーカー,医療・介護・福祉,介護職／ケアマネジャー,true,
doda,12,医療系専門職,1214,福祉,121406,ケースワーカー,医療・介護・福祉,福祉施設職員／相談員,true,
doda,12,医療系専門職,1215,医療系マーケティング,121501,医療系プロダクトマネージャー,企画・マーケティング,プロダクトマネージャー（ビジネス）,true,
doda,12,医療系専門職,1215,医療系マーケティング,121502,医療系リサーチ,企画・マーケティング,リサーチャー／市場調査,true,
doda,12,医療系専門職,1215,医療系マーケティング,121503,医療系マーケティングコミュニケーション,企画・マーケティング,マーケティング（総合）,true,
doda,13,金融系専門職,1301,開発,130101,金融商品開発,金融専門職,その他,true,
doda,13,金融系専門職,1301,開発,130102,アクチュアリー,金融専門職,保険アクチュアリー／商品数理,true,
doda,13,金融系専門職,1301,開発,130103,クオンツ（開発）,金融専門職,アナリスト（株式／債券／クレジット）,true,
doda,13,金融系専門職,1301,開発,130104,その他開発,金融専門職,その他,true,
doda,13,金融系専門職,1302,運用,130201,ディーラー・トレーダー・トレーディング,金融専門職,ディーラー／トレーダー,true,
doda,13,金融系専門職,1302,運用,130202,ファンドマネジャー,金融専門職,ファンドマネージャー,true,
doda,13,金融系専門職,1302,運用,130205,クオンツ（運用）,金融専門職,アナリスト（株式／債券／クレジット）,true,
doda,13,金融系専門職,1302,運用,130209,その他運用,金融専門職,その他,true,
doda,13,金融系専門職,1303,投資銀行,130301,ストラクチャードファイナンス,金融専門職,投資銀行（IBD）,true,
doda,13,金融系専門職,1303,投資銀行,130302,公開・引受,金融専門職,ECM／DCM,true,
doda,13,金融系専門職,1303,投資銀行,130303,M&A,金融専門職,M&Aアドバイザリー,true,
doda,13,金融系専門職,1303,投資銀行,130306,その他投資銀行,金融専門職,投資銀行（IBD）,true,
doda,13,金融系専門職,1303,投資銀行,130308,プロジェクトファイナンス,金融専門職,投資銀行（IBD）,true,
doda,13,金融系専門職,1304,リサーチ,130401,エコノミスト,金融専門職,アナリスト（株式／債券／クレジット）,true,
doda,13,金融系専門職,1304,リサーチ,130402,ストラテジスト,金融専門職,アナリスト（株式／債券／クレジット）,true,
doda,13,金融系専門職,1304,リサーチ,130403,アナリスト,金融専門職,アナリスト（株式／債券／クレジット）,true,
doda,13,金融系専門職,1305,審査・査定,130501,融資審査（法人）,金融専門職,与信審査,true,
doda,13,金融系専門職,1305,審査・査定,130502,融資・契約審査（個人）,金融専門職,与信審査,true,
doda,13,金融系専門職,1305,審査・査定,130504,債権回収,金融専門職,リスク管理（市場・信用・オペ）,true,
doda,13,金融系専門職,1305,審査・査定,130505,支払査定,金融専門職,与信審査,true,
doda,13,金融系専門職,1305,審査・査定,130506,引受査定,金融専門職,与信審査,true,
doda,13,金融系専門職,1306,バックオフィス,130601,決済,金融専門職,決済／清算／バックオフィス,true,
doda,13,金融系専門職,1306,バックオフィス,130602,投信計理,金融専門職,決済／清算／バックオフィス,true,
doda,13,金融系専門職,1306,バックオフィス,130603,カストディ,金融専門職,決済／清算／バックオフィス,true,
doda,13,金融系専門職,1306,バックオフィス,130605,その他バックオフィス,金融専門職,決済／清算／バックオフィス,true,
doda,13,金融系専門職,1306,バックオフィス,130606,約定,金融専門職,決済／清算／バックオフィス,true,
doda,13,金融系専門職,1306,バックオフィス,130607,受渡,金融専門職,決済／清算／バックオフィス,true,
