site_key,external_large_code,external_large_label,external_middle_code,external_middle_label,external_small_code,external_small_label,internal_large,internal_small,enabled,note
womantype,10500,技術・専門職系、その他,,,10531,化学・バイオ・素材関連技術者,素材・化学・食品・医薬,研究開発（素材・化学）,true,
womantype,10500,技術・専門職系、その他,,,10532,施工管理・土木建築関連技術者,建設・不動産,施工管理（建築）,true,
womantype,10500,技術・専門職系、その他,,,10533,CADオペレーター（建築、機械）,建設・不動産,建築設計（意匠）,true,
womantype,10500,技術・専門職系、その他,,,10501,コンサルタント（経営、戦略、人事など）,コンサル・士業,戦略コンサルタント,true,
womantype,10500,技術・専門職系、その他,,,10508,講師、塾講師,教育・公務・団体,塾・予備校講師,true,
womantype,10500,技術・専門職系、その他,,,10507,教室長、スクール運営,教育・公務・団体,教師／講師（学校）,true,
womantype,10500,技術・専門職系、その他,,,10515,その他専門職（公務員、団体職員、士業など）,教育・公務・団体,その他,true,
womantype,10600,ITエンジニア系,,,10601,ITコンサルタント、システムコンサルタント,コンサル・士業,ITコンサル（アプリ）,true,
womantype,10600,ITエンジニア系,,,10630,プロジェクトマネジャー、プロジェクトリーダー,ITエンジニア,PM（開発）,true,
womantype,10600,ITエンジニア系,,,10603,Web系システムエンジニア,ITエンジニア,Webアプリケーションエンジニア,true,
womantype,10600,ITエンジニア系,,,10631,Web系プログラマ,ITエンジニア,フロントエンドエンジニア,true,
womantype,10600,ITエンジニア系,,,10632,iOSエンジニア、Androidエンジニア,ITエンジニア,ネイティブアプリ（iOS）,true,
womantype,10600,ITエンジニア系,,,10608,インフラ・ネットワークエンジニア（設計、構築）,ITエンジニア,インフラ（オンプレ／仮想化）,true,
womantype,10600,ITエンジニア系,,,10633,インフラ・ネットワークエンジニア（運用、保守）,ITエンジニア,ネットワークエンジニア,true,
womantype,10600,ITエンジニア系,,,10634,セキュリティエンジニア,ITエンジニア,セキュリティエンジニア（インフラ）,true,
womantype,10600,ITエンジニア系,,,10635,システム運用・保守,ITエンジニア,ヘルプデスク／ITサポート,true,
womantype,10600,ITエンジニア系,,,10614,社内SE、情報システム,ITエンジニア,社内SE／IT企画,true,
womantype,10600,ITエンジニア系,,,10610,テクニカルサポート、ヘルプデスク,ITエンジニア,ヘルプデスク／ITサポート,true,
womantype,10600,ITエンジニア系,,,10636,テスター、QAエンジニア,ITエンジニア,QAエンジニア／テスト,true,
womantype,10600,ITエンジニア系,,,10637,プリセールス、セールスエンジニア,営業,技術営業（プリセールス）,true,
womantype,10600,ITエンジニア系,,,10638,データサイエンティスト、データアナリスト,データ・AI,データサイエンティスト,true,
womantype,10600,ITエンジニア系,,,10604,汎用機系エンジニア,ITエンジニア,バックエンドエンジニア,true,
womantype,10600,ITエンジニア系,,,10605,制御系エンジニア,製造・ものづくりエンジニア,制御設計（PLC／制御系）,true,
womantype,10600,ITエンジニア系,,,10639,その他ITエンジニア関連職,ITエンジニア,その他,true,
womantype,10700,介護・医療・福祉系,,,10701,介護福祉士、介護士、ケアマネジャー、ホームヘルパー,医療・介護・福祉,介護職／ケアマネジャー,true,
womantype,10700,介護・医療・福祉系,,,10704,社会福祉士、臨床心理士、心理カウンセラー、生活相談員,医療・介護・福祉,福祉施設職員／相談員,true,
womantype,10700,介護・医療・福祉系,,,10715,保育士、幼稚園教諭,教育・公務・団体,教師／講師（学校）,true,
womantype,10700,介護・医療・福祉系,,,10730,児童支援員、学童指導員、補助員,医療・介護・福祉,福祉施設職員／相談員,true,
womantype,10700,介護・医療・福祉系,,,10706,管理栄養士、栄養士,医療・介護・福祉,管理栄養士／栄養士,true,
womantype,10700,介護・医療・福祉系,,,10707,看護師、准看護師、看護助手,医療・介護・福祉,看護師／准看護師,true,
womantype,10700,介護・医療・福祉系,,,10714,歯科衛生士、歯科助手、歯科アシスタント,医療・介護・福祉,その他,true,
womantype,10700,介護・医療・福祉系,,,10716,医療事務,医療・介護・福祉,医療事務（医療系）,true,
womantype,10700,介護・医療・福祉系,,,10718,その他介護福祉関連職（サービス提供責任者、サービス管理責任者など）,医療・介護・福祉,その他,true,
womantype,10700,介護・医療・福祉系,,,10719,その他医療関連職（医師、薬剤師など）,医療・介護・福祉,医師,true,
