site_key,external_large_code,external_large_label,external_middle_code,external_middle_label,external_small_code,external_small_label,internal_large,internal_small,enabled,note
mynavi,1E,美容・ブライダル・ホテル・交通,1E1,エステ・理美容・リラクゼーション,1E115,アロマセラピスト・ネイリスト,販売・サービス・接客,エステティシャン／セラピスト,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E1,エステ・理美容・リラクゼーション,1E120,トリマー,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E1,エステ・理美容・リラクゼーション,1E125,その他エステ・理美容・リラクゼーション関連職,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E2,ブライダル・葬祭,1E205,ブライダルコーディネーター・ウェディングプランナー,販売・サービス・接客,ブライダル（プランナー）,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E2,ブライダル・葬祭,1E210,葬祭ディレクター・プランナー,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E2,ブライダル・葬祭,1E215,その他ブライダル・葬祭関連職,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E3,旅行・ホテル,1E305,旅行コーディネーター・添乗,販売・サービス・接客,旅行手配／ツアーコンダクター,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E3,旅行・ホテル,1E310,カウンタースタッフ・予約手配・オペレーター,販売・サービス・接客,旅行手配／ツアーコンダクター,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E3,旅行・ホテル,1E315,ホテル・宿泊施設サービス,販売・サービス・接客,ホテルフロント／コンシェルジュ,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E3,旅行・ホテル,1E320,その他旅行・ホテル関連職,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E4,交通・運輸,1E405,タクシードライバー・ハイヤードライバー,販売・サービス・接客,運輸・配送ドライバー,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E4,交通・運輸,1E410,バス運転手・バス乗務員,販売・サービス・接客,運輸・配送ドライバー,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E4,交通・運輸,1E415,パイロット・航空管制官等空輸職,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E4,交通・運輸,1E420,フライトアテンダント（CA・FA）・グランドスタッフ,販売・サービス・接客,空港・グランドスタッフ,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E4,交通・運輸,1E425,鉄道乗務員・船舶乗務員,販売・サービス・接客,その他,true,
mynavi,1E,美容・ブライダル・ホテル・交通,1E4,交通・運輸,1E430,その他交通・運輸関連職,販売・サービス・接客,その他,true,
mynavi,1F,保育・教育・通訳,1F1,保育,1F105,保育士・幼稚園教諭,医療・介護・福祉,その他,true,
mynavi,1F,保育・教育・通訳,1F1,保育,1F110,児童相談員,医療・介護・福祉,福祉施設職員／相談員,true,
mynavi,1F,保育・教育・通訳,1F1,保育,1F115,その他保育関連職,医療・介護・福祉,その他,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F205,スクール運営・マネジメント,販売・サービス・接客,店舗運営／店長,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F210,教師,教育・公務・団体,教師／講師（学校）,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F215,講師,教育・公務・団体,塾・予備校講師,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F220,スポーツインストラクター・トレーナー,教育・公務・団体,スポーツ指導者／インストラクター,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F225,インストラクター(OA・その他),教育・公務・団体,その他,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F230,教務事務,事務・アシスタント,一般事務,true,
mynavi,1F,保育・教育・通訳,1F2,教師・講師・インストラクター,1F235,その他教師・講師・インストラクター関連職,教育・公務・団体,その他,true,
mynavi,1F,保育・教育・通訳,1F3,通訳・翻訳,1F305,通訳,事務・アシスタント,通訳,true,
mynavi,1F,保育・教育・通訳,1F3,通訳・翻訳,1F310,翻訳,事務・アシスタント,翻訳,true,
