site_key,external_large_code,external_large_label,external_middle_code,external_middle_label,external_small_code,external_small_label,internal_large,internal_small,enabled,note
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0633,土木設計・測量,063303,土木設計・測量（ダム・河川・港湾）,建設・不動産,土木設計（道路・橋梁・河川）,true,
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0633,土木設計・測量,063304,土木設計・測量（上下水道）,建設・不動産,土木設計（道路・橋梁・河川）,true,
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0633,土木設計・測量,063305,製図・CADオペレーター（土木設計）,建設・不動産,BIM／CIMエンジニア,true,
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0633,土木設計・測量,063306,測量,建設・不動産,測量／用地,true,
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0633,土木設計・測量,063307,土壌・地質・地盤調査,建設・不動産,測量／用地,true,
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0634,工場ファシリティ・ユーティリティ・労働安全衛生,063401,工場ファシリティ・ユーティリティ（電気・空調衛生）,建設・不動産,ファシリティマネジメント,true,
doda,06,技術職・専門職（建設・建築・不動産・プラント・工場）,0634,工場ファシリティ・ユーティリティ・労働安全衛生,063402,労働安全衛生（EHS・HSE）,建設・不動産,安全衛生／品質管理（建設）,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071101,戦略・経営コンサルタント,コンサル・士業,戦略コンサルタント,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071102,組織・人事コンサルタント,コンサル・士業,組織人事コンサル,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071103,業務改革コンサルタント（BPR）,コンサル・士業,業務改革（BPR）コンサル,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071105,リスクコンサルタント,コンサル・士業,その他,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071106,その他ビジネスコンサルタント,コンサル・士業,その他,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071107,会計コンサルタント・財務アドバイザリー,コンサル・士業,会計・財務アドバイザリー,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0711,ビジネスコンサルタント,071108,製造業コンサルタント（製品開発・生産技術・品質管理）,コンサル・士業,業務改革（BPR）コンサル,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071501,会計士・会計専門職,コンサル・士業,公認会計士,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071502,弁護士,コンサル・士業,弁護士,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071503,弁理士・特許技術者,コンサル・士業,弁理士,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071504,司法書士,コンサル・士業,司法書士,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071505,行政書士,コンサル・士業,その他,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071506,社会保険労務士,コンサル・士業,社会保険労務士,true,
doda,07,専門職（コンサルティングファーム・専門事務所・監査法人）,0715,専門事務所（会計・監査法人・法律・労務）,071507,税理士,コンサル・士業,税理士,true,
doda,08,クリエイター・クリエイティブ職,0811,出版・広告・販促・印刷,081101,プロデューサー・ディレクター・プランナー（出版・広告・販促・印刷）,クリエイティブ・メディア,アートディレクター,true,
doda,08,クリエイター・クリエイティブ職,0811,出版・広告・販促・印刷,081102,デザイナー（グラフィック・その他）,クリエイティブ・メディア,グラフィックデザイナー,true,
doda,08,クリエイター・クリエイティブ職,0811,出版・広告・販促・印刷,081109,その他出版・広告・販促・印刷関連,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0811,出版・広告・販促・印刷,081112,アートディレクター（出版・広告・販促・印刷）,クリエイティブ・メディア,アートディレクター,true,
doda,08,クリエイター・クリエイティブ職,0811,出版・広告・販促・印刷,081113,編集・記者・ライター,クリエイティブ・メディア,編集（紙・Web）,true,
doda,08,クリエイター・クリエイティブ職,0811,出版・広告・販促・印刷,081114,DTPオペレーター,クリエイティブ・メディア,グラフィックデザイナー,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081301,プロデューサー・ディレクター・プランナー（映像・映画・音響・イベント・芸能関連）,クリエイティブ・メディア,動画編集／映像ディレクター,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081303,AP（アシスタントプロデューサー）・AD・制作進行管理,クリエイティブ・メディア,動画編集／映像ディレクター,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081304,脚本家・放送作家・シナリオライター,クリエイティブ・メディア,コピーライター／コンテンツライター,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081305,サウンドクリエイター（映像・映画・音響・イベント・芸能関連）,クリエイティブ・メディア,サウンド／ミュージッククリエイター,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081315,その他映像・音響・イベント・芸能関連,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081316,制作技術（実写・アニメ・音響・カメラ・舞台）,クリエイティブ・メディア,動画編集／映像ディレクター,true,
doda,08,クリエイター・クリエイティブ職,0813,映像・映画・音響・イベント・芸能関連,081318,芸能マネジャー,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0817,ファッション（アパレル／アクセサリー／テキスタイル）,081701,ファッション（服飾）デザイナー・パタンナー・スタイリスト,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0817,ファッション（アパレル／アクセサリー／テキスタイル）,081706,VMD,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0817,ファッション（アパレル／アクセサリー／テキスタイル）,081708,その他ファッション（アパレル・アクセサリー・テキスタイル）,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0819,プロダクトデザイナー／インダストリアルデザイナー（工業デザイナー）,081901,プロダクトデザイナー・インダストリアルデザイナー（工業デザイナー）,クリエイティブ・メディア,プロダクトデザイナー（デジタル）,true,
doda,08,クリエイター・クリエイティブ職,0820,その他クリエイティブ系職種,082001,その他クリエイティブ職,クリエイティブ・メディア,その他,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082101,Webプロデューサー・Webディレクター・Webプランナー,クリエイティブ・メディア,アートディレクター,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082102,アートディレクター（Web・モバイル）,クリエイティブ・メディア,アートディレクター,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082103,Webデザイナー,クリエイティブ・メディア,Webデザイナー,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082107,マークアップエンジニア・コーダー・フロントエンドエンジニア（Web・モバイル）,クリエイティブ・メディア,Webデザイナー,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082109,Webライター・Web編集（コンテンツ制作）,クリエイティブ・メディア,コピーライター／コンテンツライター,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082112,UI・UXデザイナー（Web・モバイル）,クリエイティブ・メディア,UI／UXデザイナー,true,
doda,08,クリエイター・クリエイティブ職,0821,Web制作・モバイル（制作・開発）,082113,アシスタントディレクター・制作進行管理,クリエイティブ・メディア,アートディレクター,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082201,ゲームプロデューサー・ディレクター・プランナー,クリエイティブ・メディア,ゲームプランナー,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082202,アートディレクター（ゲーム制作／開発）,クリエイティブ・メディア,アートディレクター,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082203,UI・UXデザイナー（ゲーム制作／開発）,クリエイティブ・メディア,UIデザイナー（ゲーム）,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082204,ゲームデザイナー・イラストレーター,クリエイティブ・メディア,ゲームデザイナー（2D／3D）,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082205,CGデザイナー,クリエイティブ・メディア,3DCGデザイナー／VFX,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082206,マークアップエンジニア・コーダー・フロントエンドエンジニア（ゲーム）,クリエイティブ・メディア,UIデザイナー（ゲーム）,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082207,ゲームプログラマ,クリエイティブ・メディア,ゲームプランナー,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082208,サウンドクリエイター（ゲーム制作／開発）,クリエイティブ・メディア,サウンド／ミュージッククリエイター,true,
doda,08,クリエイター・クリエイティブ職,0822,ソーシャル・ゲーム（制作・開発）,082209,デバッグ（デバッガー）,クリエイティブ・メディア,その他,true,
