site_key,external_large_code,external_large_label,external_middle_code,external_middle_label,external_small_code,external_small_label,internal_large,internal_small,enabled,note
doda,02,企画・管理,0204,物流管理（企画）・購買・貿易,020408,倉庫管理・作業・在庫管理（ピッキング）,物流・購買・SCM,倉庫管理／入出庫管理,true,""
doda,02,企画・管理,0206,データアナリスト・データサイエンティスト・リサーチャー,020601,リサーチ（リサーチャー）・市場調査,企画・マーケティング,リサーチャー／市場調査,true,""
doda,02,企画・管理,0206,データアナリスト・データサイエンティスト・リサーチャー,020602,データアナリスト・データサイエンティスト,データ・AI,データサイエンティスト,true,""
doda,02,企画・管理,0208,役員・事業統括マネジャー,020801,経営者・経営幹部・役員（CFO／CEO／COO）,経営・コーポレート,役員／事業部長,true,""
doda,02,企画・管理,0208,役員・事業統括マネジャー,020802,事業統括マネジャー,経営・コーポレート,役員／事業部長,true,""
doda,02,企画・管理,0205,経営企画・事業企画・営業企画,020502,経営企画,経営・コーポレート,経営企画,true,""
doda,02,企画・管理,0205,経営企画・事業企画・営業企画,020511,事業企画・新規事業開発,経営・コーポレート,事業企画／新規事業開発,true,""
doda,02,企画・管理,0205,経営企画・事業企画・営業企画,020513,営業企画,企画・マーケティング,営業企画,true,""
doda,02,企画・管理,0209,広報・IR,020901,広報,経営・コーポレート,広報／PR,true,""
doda,02,企画・管理,0209,広報・IR,020902,IR,経営・コーポレート,IR,true,""
doda,02,企画・管理,0210,人事,021001,人事（教育・採用担当）,経営・コーポレート,人事（採用）,true,""
doda,02,企画・管理,0210,人事,021002,人事（給与社保）,経営・コーポレート,人事（労務）,true,""
doda,02,企画・管理,0210,人事,021003,人事（労務・人事制度）,経営・コーポレート,人事（制度／企画）,true,""
doda,02,企画・管理,0210,人事,021004,その他人事,経営・コーポレート,その他,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0311,ITコンサルタント・システムコンサルタント,031111,ITコンサルタント（アプリ）,コンサル・士業,ITコンサル（アプリ）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0311,ITコンサルタント・システムコンサルタント,031112,ITコンサルタント（インフラ）,コンサル・士業,ITインフラ／セキュリティコンサル,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0312,プリセールス,031201,プリセールス,営業,技術営業（プリセールス）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0313,業務系アプリケーションエンジニア・プログラマ,031301,システムエンジニア（Web・オープン系・パッケージ開発）,ITエンジニア,Webアプリケーションエンジニア,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0313,業務系アプリケーションエンジニア・プログラマ,031302,システムエンジニア（汎用機系）,ITエンジニア,ERP／基幹（SAP／Oracle等）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0313,業務系アプリケーションエンジニア・プログラマ,031306,プロジェクトマネジャー（Web・オープン系・パッケージ開発）,ITエンジニア,PM（開発）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0313,業務系アプリケーションエンジニア・プログラマ,031307,システム・ITアーキテクト,ITエンジニア,その他,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0313,業務系アプリケーションエンジニア・プログラマ,031308,システム導入・パッケージ導入,ITエンジニア,ERP／基幹（SAP／Oracle等）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0314,インフラエンジニア,031406,サーバーエンジニア（設計構築）,ITエンジニア,インフラ（オンプレ／仮想化）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0314,インフラエンジニア,031407,ネットワークエンジニア（設計構築）,ITエンジニア,ネットワークエンジニア,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0314,インフラエンジニア,031408,データベースエンジニア,データ・AI,データエンジニア（DWH／ETL）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0314,インフラエンジニア,031410,プロジェクトマネージャー（インフラ）,ITエンジニア,PM（開発）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0314,インフラエンジニア,031411,Webサービスエンジニア（ネットワーク・サーバー・データベース）,ITエンジニア,SRE／サイト信頼性,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0314,インフラエンジニア,031412,運用・監視・保守（インフラ）,ITエンジニア,インフラ（オンプレ／仮想化）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0315,サポート・ヘルプデスク,031501,テクニカルサポート・カスタマーサポート（IT製品）,カスタマー・サクセス／サポート,サポートデスク（B2B）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0315,サポート・ヘルプデスク,031502,ヘルプデスク,ITエンジニア,ヘルプデスク／ITサポート,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0317,社内SE（社内情報システム）,031701,システム開発・運用（アプリ担当）,ITエンジニア,社内SE／IT企画,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0317,社内SE（社内情報システム）,031702,システム構築・運用（インフラ担当）,ITエンジニア,社内SE／IT企画,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0317,社内SE（社内情報システム）,031703,IT戦略・システム企画担当,ITエンジニア,社内SE／IT企画,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0318,研究開発（R&D）エンジニア,031801,研究開発（R&D）エンジニア,データ・AI,リサーチサイエンティスト（AI）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0319,品質管理,031901,QAエンジニア・テスター,ITエンジニア,QAエンジニア／テスト,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0320,データサイエンティスト,032001,データサイエンティスト・アナリスト,データ・AI,データサイエンティスト,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0320,データサイエンティスト,032002,データサイエンティスト・エンジニアリング,データ・AI,機械学習エンジニア,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0321,プログラマ・Webサービス系エンジニア,032101,Webサービス・プロジェクトマネジャー,ITエンジニア,PM（開発）,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0321,プログラマ・Webサービス系エンジニア,032102,Webサービス系エンジニア（フロントエンド・サーバーサイド・フルスタック）,ITエンジニア,Webアプリケーションエンジニア,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0322,スマホアプリ・ネイティブアプリ系エンジニア（IT）,032201,スマホアプリ・ネイティブアプリ系エンジニア,ITエンジニア,その他,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0323,制御系ソフトウェア開発（通信・ネットワーク・IoT関連）,032301,制御系ソフトウェア開発（通信・ネットワーク・IoT関連）,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0324,セキュリティエンジニア,032401,セキュリティコンサルタント・アナリスト,コンサル・士業,ITインフラ／セキュリティコンサル,true,""
doda,03,技術職（SE・インフラエンジニア・Webエンジニア）,0324,セキュリティエンジニア,032402,セキュリティエンジニア（脆弱性診断・ネットワークセキュリティ）,ITエンジニア,セキュリティエンジニア（インフラ）,true,""
doda,14,技術職（組み込みソフトウェア）,1401,基礎研究・先行開発・要素技術開発（組み込みソフトウエア）,140101,基礎研究・先行開発・要素技術開発,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1402,プロジェクトマネージャー（組み込みソフトウエア）,140201,プロジェクトマネージャー,ITエンジニア,PM（開発）,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140301,機械・電子部品,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140302,家電・AV機器・複合機,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140303,パチンコ・パチスロ・遊戯機器,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140304,医療機器,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140305,スマホアプリ・ネイティブアプリ系エンジニア（組み込み）,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140306,無線・通信機器,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140307,半導体,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140308,精密・計測・分析機器（組み込み）,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140309,ストレージ（HDD・SSDなど）,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140310,自動車・自動車部品・車載製品,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140311,建機・その他輸送機器,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140312,工作機械・産業機械・半導体製造装置・産業用ロボット,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140313,ロボット（作業用ロボット・パワードスーツなど）,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140314,その他アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140315,iOS・Android,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1403,アプリケーション・ミドルウェア・デバイスドライバ・ファームウェア,140316,ネットワーク・IoT,製造・ものづくりエンジニア,組込ソフト／ファームウェア,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140401,家電・AV機器・複合機 （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140402,機械・電子部品 （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140403,医療機器 （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140404,スマートフォン・タブレット・携帯端末 （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140405,無線・通信機器 （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140406,自動車・自動車部品・車載製品 （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140407,工作機械・産業機械・半導体製造装置・産業用ロボット （品質管理）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1404,品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,140408,その他品質管理・品質保証・テクニカルサポート（組み込みソフトウエア）,製造・ものづくりエンジニア,品質管理（QC）／検査,true,""
doda,14,技術職（組み込みソフトウェア）,1405,評価・デバッグ（デバッガ―）,140501,評価・デバッグ（デバッガ―）,製造・ものづくりエンジニア,試作・評価・実験,true,""
doda,14,技術職（組み込みソフトウェア）,1406,ユーザーインタフェース,140601,ユーザーインタフェース,クリエイティブ・メディア,UI／UXデザイナー,true,""
doda,14,技術職（組み込みソフトウェア）,1407,画像処理,140701,画像処理,データ・AI,画像処理／CV,true,""
doda,14,技術職（組み込みソフトウェア）,1408,音声処理,140801,音声処理,データ・AI,その他,true,""
doda,14,技術職（組み込みソフトウェア）,1409,プリセールス・アプリケーションエンジニア,140901,プリセールス・アプリケーションエンジニア（自動車業界向け）,営業,技術営業（プリセールス）,true,""
doda,14,技術職（組み込みソフトウェア）,1409,プリセールス・アプリケーションエンジニア,140902,プリセールス（その他業界向け）,営業,技術営業（プリセールス）,true,""
doda,14,技術職（組み込みソフトウェア）,1410,コンサルティング（品質・開発プロセスなど）,141001,コンサルティング（品質・開発プロセスなど）,コンサル・士業,業務改革（BPR）コンサル,true,""
